source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url,season,validity_start,validity_end,vertical,peak_or_mid,check_in_date,check_out_date,staging_items,available_spots,booking_available,booking_provider
spiagge,spiagge_10118,Quasenada Beach,https://www.spiagge.it/stabilimenti-balneari/10118-quasenada-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 90 | bookable via spiagge.it,"€80,00",80.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10118-quasenada-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,90,true,spiagge.it
spiagge,spiagge_10115,Da Palmerino,https://www.spiagge.it/stabilimenti-balneari/10115-da-palmerino/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 45 | bookable via spiagge.it,"€113,00",113.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10115-da-palmerino/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,45,true,spiagge.it
spiagge,spiagge_10115,Da Palmerino,https://www.spiagge.it/stabilimenti-balneari/10115-da-palmerino/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 45 | bookable via spiagge.it,"€95,00",95.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10115-da-palmerino/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,45,true,spiagge.it
spiagge,spiagge_10120,Bagno Arcobaleno 20,https://www.spiagge.it/stabilimenti-balneari/10120-bagno-arcobaleno-20/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 46 | bookable via spiagge.it,"€95,00",95.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10120-bagno-arcobaleno-20/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,46,true,spiagge.it
spiagge,spiagge_10087,Nemo Beach & Bau Bau Beach,https://www.spiagge.it/stabilimenti-balneari/10087-nemo-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 103 | bookable via spiagge.it,"€125,00",125.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10087-nemo-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,103,true,spiagge.it
spiagge,spiagge_10131,Bagno Arizona,https://www.spiagge.it/stabilimenti-balneari/10131-bagno-arizona/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_1D_1C | available_spots: 2 | bookable via spiagge.it,"€326,00",326.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10131-bagno-arizona/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_1D_1C,2,true,spiagge.it
spiagge,spiagge_10131,Bagno Arizona,https://www.spiagge.it/stabilimenti-balneari/10131-bagno-arizona/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D_1C | available_spots: 8 | bookable via spiagge.it,"€219,00",219.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10131-bagno-arizona/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D_1C,8,true,spiagge.it
spiagge,spiagge_10119,BagnoMaria,https://www.spiagge.it/stabilimenti-balneari/10119-bagnomaria/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 8 | bookable via spiagge.it,"€245,00",245.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10119-bagnomaria/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,8,true,spiagge.it
spiagge,spiagge_10120,Bagno Arcobaleno 20,https://www.spiagge.it/stabilimenti-balneari/10120-bagno-arcobaleno-20/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 50 | bookable via spiagge.it,"€95,00",95.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10120-bagno-arcobaleno-20/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,50,true,spiagge.it
spiagge,spiagge_10087,Nemo Beach & Bau Bau Beach,https://www.spiagge.it/stabilimenti-balneari/10087-nemo-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 104 | bookable via spiagge.it,"€125,00",125.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10087-nemo-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,104,true,spiagge.it
spiagge,spiagge_10138,Bagno Medusa,https://www.spiagge.it/stabilimenti-balneari/10138-bagno-medusa/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 46 | bookable via spiagge.it,"€126,00",126.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10138-bagno-medusa/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,46,true,spiagge.it
spiagge,spiagge_10138,Bagno Medusa,https://www.spiagge.it/stabilimenti-balneari/10138-bagno-medusa/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 36 | bookable via spiagge.it,"€161,00",161.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10138-bagno-medusa/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,36,true,spiagge.it
spiagge,spiagge_10151,Soleluna Spiaggia Barricata,https://www.spiagge.it/stabilimenti-balneari/10151-soleluna-spiaggia-barricata/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 90 | bookable via spiagge.it,"€111,00",111.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10151-soleluna-spiaggia-barricata/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,90,true,spiagge.it
spiagge,spiagge_10152,Bagno Sorriso,https://www.spiagge.it/stabilimenti-balneari/10152-bagno-sorriso/,PACCHETTO BASE,Ombrellone – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2D | available_spots: 5 | bookable via spiagge.it,"€200,00",200.0,EUR,per_week,beach_service,beach_umbrella_standard,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10152-bagno-sorriso/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2D,5,true,spiagge.it
spiagge,spiagge_10152,Bagno Sorriso,https://www.spiagge.it/stabilimenti-balneari/10152-bagno-sorriso/,PACCHETTO BASE,Ombrellone – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2D | available_spots: 9 | bookable via spiagge.it,"€166,00",166.0,EUR,per_week,beach_service,beach_umbrella_standard,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10152-bagno-sorriso/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2D,9,true,spiagge.it
spiagge,spiagge_10153,Kiki Beach Zona 29-30-31,https://www.spiagge.it/stabilimenti-balneari/10153-kiki-beach-zona-29-30-31/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 55 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10153-kiki-beach-zona-29-30-31/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,55,true,spiagge.it
spiagge,spiagge_10139,Bagno Lido,https://www.spiagge.it/stabilimenti-balneari/10139-bagno-lido/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_2D_1C | available_spots: 15 | bookable via spiagge.it,"€350,00",350.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10139-bagno-lido/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_2D_1C,15,true,spiagge.it
spiagge,spiagge_10151,Soleluna Spiaggia Barricata,https://www.spiagge.it/stabilimenti-balneari/10151-soleluna-spiaggia-barricata/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 90 | bookable via spiagge.it,"€126,00",126.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10151-soleluna-spiaggia-barricata/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,90,true,spiagge.it
spiagge,spiagge_10136,Lido Sunshine,https://www.spiagge.it/stabilimenti-balneari/10136-lido-sunshine/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 44 | bookable via spiagge.it,"€172,00",172.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10136-lido-sunshine/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,44,true,spiagge.it
spiagge,spiagge_10144,Poseidon Beach,https://www.spiagge.it/stabilimenti-balneari/10144-poseidon-beach/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 68 | bookable via spiagge.it,"€70,00",70.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10144-poseidon-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,68,true,spiagge.it
spiagge,spiagge_10136,Lido Sunshine,https://www.spiagge.it/stabilimenti-balneari/10136-lido-sunshine/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 60 | bookable via spiagge.it,"€77,00",77.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10136-lido-sunshine/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,60,true,spiagge.it
spiagge,spiagge_10153,Kiki Beach Zona 29-30-31,https://www.spiagge.it/stabilimenti-balneari/10153-kiki-beach-zona-29-30-31/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 58 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10153-kiki-beach-zona-29-30-31/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,58,true,spiagge.it
spiagge,spiagge_10139,Bagno Lido,https://www.spiagge.it/stabilimenti-balneari/10139-bagno-lido/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_2D_1C | available_spots: 4 | bookable via spiagge.it,"€245,00",245.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10139-bagno-lido/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_2D_1C,4,true,spiagge.it
spiagge,spiagge_10156,Raphael Beach,https://www.spiagge.it/stabilimenti-balneari/10156-raphael-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_1D | available_spots: 50 | bookable via spiagge.it,"€134,00",134.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10156-raphael-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_1D,50,true,spiagge.it
spiagge,spiagge_10157,Bagni Stella Marina,https://www.spiagge.it/stabilimenti-balneari/10157-bagno-stella-marina/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 7 | bookable via spiagge.it,"€139,00",139.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10157-bagno-stella-marina/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,7,true,spiagge.it
spiagge,spiagge_10157,Bagni Stella Marina,https://www.spiagge.it/stabilimenti-balneari/10157-bagno-stella-marina/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 1 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10157-bagno-stella-marina/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,1,true,spiagge.it
spiagge,spiagge_10162,Bikini Poetto Beach Club,https://www.spiagge.it/stabilimenti-balneari/10162-stabilimento-balneare-bikini/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 76 | bookable via spiagge.it,"€120,00",120.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10162-stabilimento-balneare-bikini/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,76,true,spiagge.it
spiagge,spiagge_10176,Bagno Doge,https://www.spiagge.it/stabilimenti-balneari/10176-bagno-doge/,PACCHETTO BASE,Cabina giornaliera – Settimana 15-21 giugno 2026 (mid),Configurazione: 1T_2B_2D_1C | available_spots: 3 | bookable via spiagge.it,"€275,00",275.0,EUR,per_week,beach_service,beach_cabin_day,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10176-bagno-doge/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1T_2B_2D_1C,3,true,spiagge.it
spiagge,spiagge_10162,Bikini Poetto Beach Club,https://www.spiagge.it/stabilimenti-balneari/10162-stabilimento-balneare-bikini/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 75 | bookable via spiagge.it,"€120,00",120.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10162-stabilimento-balneare-bikini/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,75,true,spiagge.it
spiagge,spiagge_10164,Animalido Dog Beach,https://www.spiagge.it/stabilimenti-balneari/10164-animalido-dog-beach/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 51 | bookable via spiagge.it,"€60,00",60.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10164-animalido-dog-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,51,true,spiagge.it
spiagge,spiagge_10172,Bagni Elsa 3,https://www.spiagge.it/stabilimenti-balneari/10172-bagni-elsa-3/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 4 | bookable via spiagge.it,"€126,00",126.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10172-bagni-elsa-3/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,4,true,spiagge.it
spiagge,spiagge_10156,Raphael Beach,https://www.spiagge.it/stabilimenti-balneari/10156-raphael-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 60 | bookable via spiagge.it,"€90,00",90.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10156-raphael-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,60,true,spiagge.it
spiagge,spiagge_10172,Bagni Elsa 3,https://www.spiagge.it/stabilimenti-balneari/10172-bagni-elsa-3/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 4 | bookable via spiagge.it,"€126,00",126.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10172-bagni-elsa-3/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,4,true,spiagge.it
spiagge,spiagge_10164,Animalido Dog Beach,https://www.spiagge.it/stabilimenti-balneari/10164-animalido-dog-beach/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 53 | bookable via spiagge.it,"€48,00",48.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10164-animalido-dog-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,53,true,spiagge.it
spiagge,spiagge_10178,Lido Macchia 1964,https://www.spiagge.it/stabilimenti-balneari/10178-lido-macchia-1964/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 201 | bookable via spiagge.it,"€430,00",430.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10178-lido-macchia-1964/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,201,true,spiagge.it
spiagge,spiagge_10187,Le Spiagge (57-58-59),https://www.spiagge.it/stabilimenti-balneari/10187-le-spiagge--57-58-59-/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 306 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10187-le-spiagge--57-58-59-/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,306,true,spiagge.it
spiagge,spiagge_10186,Le Spiagge (53-54-55),https://www.spiagge.it/stabilimenti-balneari/10186-le-spiagge--53-54-55-/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 209 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10186-le-spiagge--53-54-55-/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,209,true,spiagge.it
spiagge,spiagge_10193,Adriatic Village 35/36/37,https://www.spiagge.it/stabilimenti-balneari/10193-adriatic-village-35-36/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 185 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10193-adriatic-village-35-36/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,185,true,spiagge.it
spiagge,spiagge_10189,Le Spiagge (47-48-49-50),https://www.spiagge.it/stabilimenti-balneari/10189-le-spiagge--47-48-49-50-/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 151 | bookable via spiagge.it,"€140,00",140.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10189-le-spiagge--47-48-49-50-/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,151,true,spiagge.it
spiagge,spiagge_10190,Bagni Gianni 64 Riccione,https://www.spiagge.it/stabilimenti-balneari/10190-bagno-gianni-64/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 74 | bookable via spiagge.it,"€56,00",56.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10190-bagno-gianni-64/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,74,true,spiagge.it
spiagge,spiagge_10193,Adriatic Village 35/36/37,https://www.spiagge.it/stabilimenti-balneari/10193-adriatic-village-35-36/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 199 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10193-adriatic-village-35-36/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,199,true,spiagge.it
spiagge,spiagge_10188,Le Spiagge (60-61-62),https://www.spiagge.it/stabilimenti-balneari/10188-le-spiagge--60-61-62-/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 185 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/10188-le-spiagge--60-61-62-/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,185,true,spiagge.it
