source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,opening_hours,retrieved_at
thefork,350423,L'Altra Taverna,https://www.thefork.it/ristorante/l-altra-taverna-r350423,"Via Francesco Anzani, 3, 20135, Milano",Milano,45.461658,9.213595,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,206333,Beirut,https://www.thefork.it/ristorante/beirut-r206333,"Via Tito Livio, 1, 20137, Milano",Milano,45.452590,9.214951,"Halal, Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Libanese, Orientale",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,77698,Gli Orti del Belvedere,https://www.thefork.it/ristorante/gli-orti-del-belvedere-r77698,"Via Orti, 10, 20122, Milano",Milano,45.454896,9.199834,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Di Pesce, Italiano, Mediterraneo, Vegetariano, Europeo",€€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,62015,Forno antico,https://www.thefork.it/ristorante/forno-antico-r62015,"Viale Corsica, 73, Milan, Italy, 20133, Milano",Milano,45.462305,9.232879,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€,9.4,,,,2026-06-02T09:32:35Z
thefork,58782,Meat Art Tartare & More,https://www.thefork.it/ristorante/meat-art-tartare-more-r58782,"Via Giulio Romano, 27, 20135, Milano",Milano,45.448840,9.201690,"Opzioni senza glutine, Piatti biologici, Piatti vegani, Mediterraneo",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,842846,Trippa,https://www.thefork.it/ristorante/trippa-r842846,"Via Giorgio Vasari, 3, 20135, Milano",Milano,45.452410,9.205223,"Italiano, Europeo",€€€,9.7,,,,2026-06-02T09:32:35Z
thefork,832200,Ristorante Abba,https://www.thefork.it/ristorante/ristorante-abba-r832200,"Via Varesina, 177, 20156, Milano",Milano,45.503624,9.138350,"Italiano, Europeo",€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,823457,Procaccini Milano,https://www.thefork.it/ristorante/procaccini-milano-r823457,"Via Giulio Cesare Procaccini, 33, 20154, Milano",Milano,45.483361,9.170384,"Italiano, Europeo",€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,629739,Bice Milano,https://www.thefork.it/ristorante/bice-milano-r629739,"Via Borgospesso, 12, 20121, Milano",Milano,45.470064,9.194206,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Europeo",€€€€,9.6,,,,2026-06-02T09:32:35Z
thefork,51377,Trattoria Mibabbo,https://www.thefork.it/ristorante/trattoria-mibabbo-r51377,"Corso Lodi,19 ANGOLO VIA LAZZARO PAPI, 20135, Milano",Milano,45.450027,9.206184,"Piatti vegetariani, Toscano, Di Carne",€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,742987,Da Gigi Ristorante ,https://www.thefork.it/ristorante/da-gigi-ristorante-r742987,"Via Mauro Macchi, 2, 20124, Milano",Milano,45.481067,9.203979,"Italiano, Lombardo, Pizzeria, Europeo",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,554223,Kasai Tibaldi,https://www.thefork.it/ristorante/kasai-tibaldi-r554223,"Viale Tibaldi, 40, 20136, Milano",Milano,45.447645,9.185597,"Piatti vegetariani, Giapponese, Asiatico",€€,8.5,,,,2026-06-02T09:32:35Z
thefork,516955,Marina sul Naviglio,https://www.thefork.it/ristorante/marina-sul-naviglio-r516955,"Via Eugenio Villoresi, 8, 20143, Milano",Milano,45.448287,9.162491,Mediterraneo,€€,8.5,,,,2026-06-02T09:32:35Z
thefork,855729,Massina & Heaven Ristorante Sri Lanka,https://www.thefork.it/ristorante/massina-heaven-ristorante-sri-lanka-r855729,"Via Marco Ulpio Traiano, 52, 20149, Milano",Milano,45.488907,9.149138,Piatti vegetariani,€€,6.9,,,,2026-06-02T09:32:35Z
thefork,852453,HUAREN RESTAURANT,https://www.thefork.it/ristorante/huaren-restaurant-r852453,"Via Paolo Sarpi, 63, 20154, Milano",Milano,45.480901,9.170793,"Cinese, Asiatico",€€€,8.1,,,,2026-06-02T09:32:35Z
thefork,852230,Pizzium Milano Via Feltre,https://www.thefork.it/ristorante/pizzium-milano-via-feltre-r852230,"Via Feltre, 30, 20132, Milano",Milano,45.491084,9.239264,"Piatti vegetariani, Italiano, Europeo",€€,8.3,,,,2026-06-02T09:32:35Z
thefork,724318,Rosso Brera,https://www.thefork.it/ristorante/rosso-brera-r724318,"Via Marco Formentini, 7, 20121, Milano",Milano,45.471847,9.186035,"Opzioni senza glutine, Piatti vegetariani, Italiano, Europeo",€€€,8.3,,,,2026-06-02T09:32:35Z
thefork,855883,Porcao Churrascaria,https://www.thefork.it/ristorante/porcao-churrascaria-r855883,"Via Giovanni Battista Varè, 23, 20158, Milano",Milano,45.501339,9.162206,"Brasiliano, Sudamericano",€€€€,8,,,,2026-06-02T09:32:35Z
thefork,854776,Da Pecchia - Milano Via De Castillia,https://www.thefork.it/ristorante/da-pecchia-milano-via-de-castillia-r854776,"Via Gaetano de Castillia, 23, 20124, Milano",Milano,45.486180,9.192152,"Piatti vegetariani, Mediterraneo, Pizzeria, Europeo, Italiano",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,850930,MI ristorante,https://www.thefork.it/ristorante/mi-ristorante-r850930,"Via Carlo Farini, 1, 20154, Milano",Milano,45.483127,9.181446,"Piatti vegetariani, Cinese, Asiatico",€€,8.5,,,,2026-06-02T09:32:35Z
thefork,833371,Pizzium - Via Rembrandt,https://www.thefork.it/ristorante/pizzium-via-rembrandt-r833371,"Via Rembrandt, 2, 20148, Milano",Milano,45.467596,9.139979,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€€,8.5,,,,2026-06-02T09:32:35Z
thefork,811552,La Tienda de Juan,https://www.thefork.it/ristorante/la-tienda-de-juan-r811552,"Via Alessandro Tadino, 3, 20124, Milano",Milano,45.475897,9.204527,"Piatti vegetariani, Spagnolo, Europeo",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,809910,Löwengrube Milano,https://www.thefork.it/ristorante/lowengrube-milano-r809910,"Viale Lazio, 4, 20135, Milano",Milano,45.455903,9.205749,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Di Carne, Steakhouse, Tedesco, Europeo",€,8.9,,,,2026-06-02T09:32:35Z
thefork,803799,Mabuhay Milano,https://www.thefork.it/ristorante/mabuhay-milano-r803799,"Bastioni di Porta Volta, 9, 20121, Milano",Milano,45.479411,9.182086,"Halal, Opzioni senza glutine, Piatti biologici, Piatti vegani, Piatti vegetariani, Asiatico",€€,9.4,,,,2026-06-02T09:32:35Z
thefork,713647,Trattoria da Lucia,https://www.thefork.it/ristorante/trattoria-da-lucia-r713647,"Via Luisa Battistotti Sassi, 14, 20133, Milano",Milano,45.463948,9.228123,"Piatti vegetariani, Milanese, Pizzeria, Lombardo, Europeo, Italiano",€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,712218,Marea Seafood & Beverage,https://www.thefork.it/ristorante/marea-seafood-beverage-r712218,"Via Papa Gregorio XIV, 16, 20123, Milano",Milano,45.458936,9.182439,"Piatti vegetariani, Di Pesce",€€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,688297,The Brisket,https://www.thefork.it/ristorante/the-brisket-r688297,"Ripa di Porta Ticinese, 65, 20143, Milano",Milano,45.450583,9.170112,"Opzioni senza glutine, Piatti vegetariani, Americano, Argentino, Di Carne, Sudamericano",€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,687571,Poke&Go - SANO E VELOCE,https://www.thefork.it/ristorante/poke-go-sano-e-veloce-r687571,"Corso di Porta Romana, 51, 20122, Milano",Milano,45.457351,9.194423,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Hawaiano",€,8.5,,,,2026-06-02T09:32:35Z
thefork,638391,Kiku,https://www.thefork.it/ristorante/kiku-r638391,"Via Pasquale Sottocorno, 9, 20129, Milano",Milano,45.465719,9.209180,"Opzioni senza glutine, Asiatico",€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,626847,Obicà Mozzarella Bar Duomo,https://www.thefork.it/ristorante/obica-mozzarella-bar-duomo-r626847,"Piazza del Duomo, snc - Food Hall 6° Piano - Rinascente Milano Piazza Duomo, 20121, Milano",Milano,45.464855,9.192017,"Piatti vegetariani, Europeo",€€€,8.5,,,,2026-06-02T09:32:35Z
thefork,570043,Il Vinaio di Furio,https://www.thefork.it/ristorante/il-vinaio-di-furio-r570043,"Via Carlo Pisacane, 55, 20129, Milano",Milano,45.473668,9.210862,"Toscano, Di Carne",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,398529,Ankh Ita,https://www.thefork.it/ristorante/ankh-ita-r398529,"Via Luigi Porro Lambertenghi, 13, 20159, Milano",Milano,45.489253,9.186556,,€,9,,,,2026-06-02T09:32:35Z
thefork,390911,Enoteca Ricerca Vini,https://www.thefork.it/ristorante/enoteca-ricerca-vini-r390911,"Via Vincenzo Monti, 33, 20123, Milano",Milano,45.469313,9.171092,"Opzioni senza glutine, Piatti vegetariani, Cucina locale, Italiano, Europeo",€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,298411,Bulk Mixology Food&Bar,https://www.thefork.it/ristorante/bulk-mixology-food-bar-r298411,"Via Aristotile Fioravanti, 4, I-20154, Milano",Milano,45.483206,9.177880,"Opzioni senza glutine, Piatti vegetariani, Cucina internazionale",€€€,9.6,,,,2026-06-02T09:32:35Z
thefork,292485,Bottega Valtellina 18,https://www.thefork.it/ristorante/bottega-valtellina-18-r292485,"Via Valtellina, 18, I-20159, Milano",Milano,45.491186,9.181705,Di Carne,€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,279063,Pane e Vino,https://www.thefork.it/ristorante/pane-e-vino-r279063,"Largo Carrobbio, 4, I-20123, Milano",Milano,45.460192,9.181232,"Lombardo, Europeo, Italiano",€€€,8.5,,,,2026-06-02T09:32:35Z
thefork,263615,Bracio Sicilian Bites - Porta Romana,https://www.thefork.it/ristorante/bracio-sicilian-bites-porta-romana-r263615,"Via Antonio Fogazzaro, 9, 20135, Milano",Milano,45.458350,9.207589,"Opzioni senza glutine, Piatti vegetariani, Italiano, Mediterraneo, Siciliano, Europeo",€€€,8.2,,,,2026-06-02T09:32:35Z
thefork,200282,L'Isola del Tesoro,https://www.thefork.it/ristorante/l-isola-del-tesoro-r200282,"Via Ludovico da Viadana, 2, 20122, Milano",Milano,45.458938,9.190950,"Opzioni senza glutine, Sardo, Vegano, Vegetariano, Europeo, Italiano",€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,50468,Hana Restaurant,https://www.thefork.it/ristorante/hana-restaurant-r50468,"Corso Vercelli, 37, 20144, Milano",Milano,45.466420,9.159780,"Kosher, Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Giapponese, Asiatico",€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,50056,Osteria Del Borgo Antico,https://www.thefork.it/ristorante/osteria-del-borgo-antico-r50056,"Via Piero Della Francesca, 40, 20154, Milano",Milano,45.484240,9.163340,Mediterraneo,€€,9.4,,,,2026-06-02T09:32:35Z
thefork,49636,Su Garden,https://www.thefork.it/ristorante/su-garden-r49636,"Via Carlo Tenca 12, 20124, Milano",Milano,45.480680,9.201660,"Cinese, Asiatico",€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,858988,CrabBox Seafood & Beer,https://www.thefork.it/ristorante/crabbox-seafood-beer-r858988,"Piazzale Antonio Cantore, 4, 20123, Milano",Milano,45.456501,9.173347,"Opzioni senza glutine, Piatti vegetariani, Cucina internazionale, Di Pesce",€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,856637,DAMASCHINO,https://www.thefork.it/ristorante/damaschino-r856637,"Via Giorgio Chavez, 4, 20131, Milano",Milano,45.492288,9.227222,"Halal, Kosher, Piatti vegani, Piatti vegetariani, Italiano, Libanese, Pizzeria, Steakhouse, Vegano, Vegetariano, Europeo, Orientale, Di Carne",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,833520,Crocca - Milano Via Vigevano,https://www.thefork.it/ristorante/crocca-milano-via-vigevano-r833520,"Via Vigevano, 29, 20144, Milano",Milano,45.452825,9.172452,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€€,8.1,,,,2026-06-02T09:32:35Z
thefork,815818,People - Albricci,https://www.thefork.it/ristorante/people-albricci-r815818,"Via Alberico Albricci, 5, 20122, Milano",Milano,45.461079,9.189705,"Asiatico, Fusion",€,8.7,,,,2026-06-02T09:32:35Z
thefork,812459,Ciapa Su Bistrot,https://www.thefork.it/ristorante/ciapa-su-bistrot-r812459,"Via Fabio Filzi, 2, 20124, Milano",Milano,45.481806,9.198798,"Piatti vegetariani, Italiano, Europeo",€,,,,,2026-06-02T09:32:35Z
thefork,755843,ZAÏA,https://www.thefork.it/ristorante/zaia-r755843,"Piazza Ventiquattro Maggio, 8, 20123, Milano",Milano,45.453189,9.179200,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Mediterraneo, Europeo",€€€€,,,,,2026-06-02T09:32:35Z
thefork,705881,Bistrot Bertarelli 1894,https://www.thefork.it/ristorante/bistrot-bertarelli-1894-r705881,"Corso Italia, 10, 20122, Milano",Milano,45.459023,9.187686,"Opzioni senza glutine, Piatti vegetariani, Italiano, Milanese, Europeo, Lombardo",€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,508365,San Lorenzo,https://www.thefork.it/ristorante/san-lorenzo-r508365,"Via Pio IV, 1, 20123, Milano",Milano,45.458750,9.181481,"Mediterraneo, Milanese, Lombardo",€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,479077,Osteria Papà Nicola,https://www.thefork.it/ristorante/osteria-papa-nicola-r479077,"Via Ruggero Boscovich 23, 20124, Milano",Milano,45.482339,9.203171,Mediterraneo,€€,8.6,,,,2026-06-02T09:32:35Z
thefork,453941,Osteria il Piccolo Porto,https://www.thefork.it/ristorante/osteria-il-piccolo-porto-r453941,"Viale Monza, 185, 20126, Milano",Milano,45.504550,9.221931,"Piatti vegetariani, Di Pesce",€€,8.4,,,,2026-06-02T09:32:35Z
thefork,416383,Garden,https://www.thefork.it/ristorante/garden-r416383,"Via Sabatino Lopez, 9, 20157, Milano",Milano,45.513977,9.146937,"Opzioni senza glutine, Piatti biologici, Piatti vegani, Piatti vegetariani, Di Pesce, Pizzeria, Europeo, Italiano",€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,750036,Armani / Ristorante at Armani Hotel Milano - 7° Piano,https://www.thefork.it/ristorante/armani-ristorante-at-armani-hotel-milano-7-piano-r750036,"Armani Hotel Via Alessandro Manzoni, 31, 20121, Milano",Milano,45.470638,9.192888,"Piatti vegetariani, Mediterraneo",€€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,834348,Mammina Milano - La Foppa,https://www.thefork.it/ristorante/mammina-milano-la-foppa-r834348,"Via della Moscova, 58, Largo la Foppa, 1, 20121, Milano",Milano,45.477931,9.184191,"Italiano, Europeo",€€,8.1,,,,2026-06-02T09:32:35Z
thefork,59587,El Beverin,https://www.thefork.it/ristorante/el-beverin-r59587,"Via Brera 29, 20121, Milano",Milano,45.472810,9.187360,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€€,7.9,,,,2026-06-02T09:32:35Z
thefork,847411,Roadside American BBQ & Beer,https://www.thefork.it/ristorante/roadside-american-bbq-beer-r847411,"Via Pavia, 6, 20136, Milano",Milano,45.448343,9.178427,"Piatti vegetariani, Americano",€€,9.8,,,,2026-06-02T09:32:35Z
thefork,846011,Tripstillery Navigli,https://www.thefork.it/ristorante/tripstillery-navigli-r846011,"Via Ascanio Sforza, 9, 20136, Milano",Milano,45.450685,9.178093,"Opzioni senza glutine, Piatti vegetariani, Italiano, Europeo",€,9.7,,,,2026-06-02T09:32:35Z
thefork,844444,Yuto Ramen Izakaya,https://www.thefork.it/ristorante/yuto-ramen-izakaya-r844444,"Via Fabio Filzi, 11, 20124, Milano",Milano,45.482849,9.199135,"Piatti vegetariani, Asiatico, Fusion, Giapponese",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,820686,Linbaobao (Ravioli/Noodles),https://www.thefork.it/ristorante/linbaobao-ravioli-noodles-r820686,"Piazza Emilia, 4, 20129, Milano",Milano,45.462626,9.217638,"Piatti vegetariani, Cinese, Asiatico",€,9.2,,,,2026-06-02T09:32:35Z
thefork,756292,Frijenno Magnanno,https://www.thefork.it/ristorante/frijenno-magnanno-r756292,"Via Benedetto Marcello, 93, 20124, Milano",Milano,45.483227,9.209876,"Piatti vegetariani, Italiano, Mediterraneo, Napoletano, Europeo",€€,9.2,,,,2026-06-02T09:32:35Z
thefork,751039,Osteria Fiaschetto,https://www.thefork.it/ristorante/osteria-fiaschetto-r751039,"Via Pioppette, 3, 20123, Milano",Milano,45.457615,9.181618,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Di Carne, Italiano, Vegetariano, Europeo",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,750832,Basara Tortona,https://www.thefork.it/ristorante/basara-tortona-r750832,"Via Tortona, 12, 20144, Milano",Milano,45.453929,9.168852,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Giapponese, Asiatico",€€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,749566,La Peppa,https://www.thefork.it/ristorante/la-peppa-r749566,"Piazza Tito Minniti, 3, 20159, Milano",Milano,45.487725,9.188600,"Di Carne, Pugliese, Europeo, Italiano",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,734890,Maruji,https://www.thefork.it/ristorante/maruji-r734890,"Viale Abruzzi, 58, 20131, Milano",Milano,45.481146,9.217362,Asiatico,€,9.3,,,,2026-06-02T09:32:35Z
thefork,729361,Batey Cevicheria Urbana,https://www.thefork.it/ristorante/batey-cevicheria-urbana-r729361,"Via Archimede, 77, 20129, Milano",Milano,45.465636,9.216471,"Opzioni senza glutine, Cucina internazionale, Di Pesce, Fusion, Peruviano, Sudamericano",€€,9.2,,,,2026-06-02T09:32:35Z
thefork,718342,Brasserie Milanese,https://www.thefork.it/ristorante/brasserie-milanese-r718342,"Via Benedetto Marcello, 34, 20124, Milano",Milano,45.481885,9.209632,"Piatti vegani, Cucina internazionale",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,717689,Giglio Rosso,https://www.thefork.it/ristorante/giglio-rosso-r717689,"Piazza Luigi di Savoia, 2, 20124, Milano",Milano,45.484464,9.205632,"Italiano, Europeo",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,563209,Le Presine Volanti,https://www.thefork.it/ristorante/le-presine-volanti-r563209,"Via Bezzecca, 1, 20135, Milano",Milano,45.461081,9.209736,"Piatti vegani, Piatti vegetariani, Cucina internazionale, Greco, Libanese, Mediterraneo, Orientale, Europeo",€,9.2,,,,2026-06-02T09:32:35Z
thefork,343939,Pisco cucina di mare,https://www.thefork.it/ristorante/pisco-cucina-di-mare-r343939,"Via Agostino Bertani, 16, 20154, Milano",Milano,45.476439,9.173391,"Piatti vegetariani, Di Pesce",€€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,68098,La Cala,https://www.thefork.it/ristorante/la-cala-r68098,"Viale Monte Nero, 63, 20135, Milano",Milano,45.460032,9.207121,"Opzioni senza glutine, Piatti vegetariani, Mediterraneo, Sardo, Europeo, Italiano",€€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,59589,New Friday,https://www.thefork.it/ristorante/new-friday-r59589,"Viale Monza, 142, I-20127, Milano",Milano,45.504197,9.222421,"Piatti vegetariani, Mediterraneo, Pizzeria, Europeo, Italiano",€,9.2,,,,2026-06-02T09:32:35Z
thefork,55274,Shri Ganesh,https://www.thefork.it/ristorante/shri-ganesh-r55274,"Via Elia Lombardini, 8, 20143, Milano",Milano,45.448740,9.164300,"Indiano, Asiatico",€€,9.2,,,,2026-06-02T09:32:35Z
thefork,52905,Cueva Maya,https://www.thefork.it/ristorante/cueva-maya-r52905,"Viale Monte Nero, 19, 20135, Milano",Milano,45.455312,9.204044,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Messicano, Sudamericano",€€,9.2,,,,2026-06-02T09:32:35Z
thefork,833359,Pizzium - Milano Via Solari,https://www.thefork.it/ristorante/pizzium-milano-via-solari-r833359,"Via Andrea Solari, 41, 20144, Milano",Milano,45.453184,9.157417,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,352681,Nero 9,https://www.thefork.it/ristorante/nero-9-r352681,"Via Anfiteatro, 9, 20121, Milan",Milan,45.474291,9.182594,Di Carne,€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,78034,La Bicocca,https://www.thefork.it/ristorante/la-bicocca-r78034,"Viale Sarca, 179 - angolo Via La Farina, I-20126, Milano",Milano,45.515665,9.208492,"Opzioni senza glutine, Piatti vegetariani, Di Pesce",€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,861154,Tham Milano,https://www.thefork.it/ristorante/tham-milano-r861154,"Piazza Francesco Guardi, 16, 20133, Milano",Milano,45.470145,9.227504,"Piatti vegetariani, Italiano, Europeo",€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,860464,Tavernacolo Milano Affori,https://www.thefork.it/ristorante/tavernacolo-milano-affori-r860464,"Via Giuseppe Taccioli, 20, 20161, Milano",Milano,45.518494,9.167162,"Cucina locale, Italiano, Mediterraneo, Europeo",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,858012,Vertigo,https://www.thefork.it/ristorante/vertigo-r858012,"Via Tortona, 35, 20144, Milano",Milano,45.450334,9.160555,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cucina internazionale, Mediterraneo",€€€,,,,,2026-06-02T09:32:35Z
thefork,857768,Il Luogo Aimo e Nadia,https://www.thefork.it/ristorante/il-luogo-aimo-e-nadia-r857768,"Via Privata Raimondo Montecuccoli, 6, 20147, Milano",Milano,45.458418,9.131144,"Italiano, Europeo",€€€€,9.9,,,,2026-06-02T09:32:35Z
