master_source_venue_id,field,old_value,new_value,source
way/1194337269,booking_provider,,spiagge.it,spiagge:19798
node/12237733532,address,,Piazza Antonio Susanna snc,spiagge:19728
node/12237733532,city,,Stalettì,spiagge:19728
node/12237733532,region,,Calabria,spiagge:19728
node/12237733532,postal_code,,88069,spiagge:19728
node/12237733532,booking_provider,,spiagge.it,spiagge:19728
node/7152790762,city,,Sanremo,spiagge:19824
node/7152790762,region,,Liguria,spiagge:19824
node/7152790762,postal_code,,18038,spiagge:19824
node/7152790762,booking_provider,,spiagge.it,spiagge:19824
node/844613013,address,,Lungomare Fata Morgana snc,spiagge:19818
node/844613013,city,,Mazara del Vallo,spiagge:19818
node/844613013,region,,Sicilia,spiagge:19818
node/844613013,postal_code,,91026,spiagge:19818
node/844613013,booking_provider,,spiagge.it,spiagge:19818
way/583912077,address,,"Lungomare Lutazio Catulo, 6",spiagge:19812
way/583912077,city,,Lido di Ostia,spiagge:19812
way/583912077,region,,Lazio,spiagge:19812
way/583912077,postal_code,,00122,spiagge:19812
way/583912077,booking_provider,,spiagge.it,spiagge:19812
way/856917188,region,,Abruzzo,spiagge:19834
way/856917188,booking_provider,,spiagge.it,spiagge:19834
node/9873430908,address,,SS18 sud 2,spiagge:19827
node/9873430908,city,,Scalea,spiagge:19827
node/9873430908,region,,Calabria,spiagge:19827
node/9873430908,postal_code,,87029,spiagge:19827
node/9873430908,booking_provider,,spiagge.it,spiagge:19827
node/4823620048,address,,"Strada Provinciale della Principessa, 120U",spiagge:19830
node/4823620048,city,,San Vincenzo,spiagge:19830
node/4823620048,region,,Toscana,spiagge:19830
node/4823620048,postal_code,,57027,spiagge:19830
node/4823620048,booking_provider,,spiagge.it,spiagge:19830
node/4558979196,city,,Conca dei Marini,spiagge:19860
node/4558979196,region,,Campania,spiagge:19860
node/4558979196,postal_code,,84010,spiagge:19860
node/4558979196,booking_provider,,spiagge.it,spiagge:19860
node/7895359544,address,,"Strada 84, Marzamemi, Portopalo Spiaggia, Grotta Calafarina",spiagge:19871
node/7895359544,city,,Pachino,spiagge:19871
node/7895359544,region,,Sicilia,spiagge:19871
node/7895359544,postal_code,,96018,spiagge:19871
node/7895359544,booking_provider,,spiagge.it,spiagge:19871
node/9820206805,address,,Lungomare G. Marconi snc,spiagge:19863
node/9820206805,city,,Senigallia,spiagge:19863
node/9820206805,region,,Marche,spiagge:19863
node/9820206805,postal_code,,60019,spiagge:19863
node/9820206805,booking_provider,,spiagge.it,spiagge:19863
node/12108100944,address,,"Lungomare Sud, SNC",spiagge:19876
node/12108100944,city,,Altidona,spiagge:19876
node/12108100944,region,,Marche,spiagge:19876
node/12108100944,postal_code,,63824,spiagge:19876
node/12108100944,booking_provider,,spiagge.it,spiagge:19876
way/539922339,address,,Lungomare Marconi snc,spiagge:19909
way/539922339,city,,Loano,spiagge:19909
way/539922339,region,,Liguria,spiagge:19909
way/539922339,postal_code,,17025,spiagge:19909
way/539922339,booking_provider,,spiagge.it,spiagge:19909
way/1066784199,address,,"Via della Repubblica, 15",spiagge:19932
way/1066784199,city,,Porto Recanati,spiagge:19932
way/1066784199,region,,Marche,spiagge:19932
way/1066784199,postal_code,,62017,spiagge:19932
way/1066784199,booking_provider,,spiagge.it,spiagge:19932
way/361414004,address,,"Lungomare Goffredo Mameli, 119A",spiagge:19901
way/361414004,city,,Senigallia,spiagge:19901
way/361414004,region,,Marche,spiagge:19901
way/361414004,postal_code,,60019,spiagge:19901
way/361414004,booking_provider,,spiagge.it,spiagge:19901
way/443505764,address,,Via Vecchia Pentimele 1,spiagge:19918
way/443505764,city,,Reggio Calabria,spiagge:19918
way/443505764,region,,Calabria,spiagge:19918
way/443505764,postal_code,,89122,spiagge:19918
way/443505764,booking_provider,,spiagge.it,spiagge:19918
way/1136485428,address,,"Via Moro,109",spiagge:19979
way/1136485428,city,,Montesilvano,spiagge:19979
way/1136485428,region,,Abruzzo,spiagge:19979
way/1136485428,postal_code,,65015,spiagge:19979
way/1136485428,booking_provider,,spiagge.it,spiagge:19979
way/942107747,address,,"Lungomare Sergio Piermanni, 5",spiagge:20016
way/942107747,city,,Civitanova Marche,spiagge:20016
way/942107747,region,,Marche,spiagge:20016
way/942107747,postal_code,,62012,spiagge:20016
way/942107747,booking_provider,,spiagge.it,spiagge:20016
node/8726240745,address,,Lungomare Sud snc,spiagge:19997
node/8726240745,city,,Pineto,spiagge:19997
node/8726240745,region,,Abruzzo,spiagge:19997
node/8726240745,postal_code,,64025,spiagge:19997
node/8726240745,booking_provider,,spiagge.it,spiagge:19997
node/11052948661,address,,"Viale Mar Adriatico, 89",spiagge:20056
node/11052948661,city,,Lido di Pomposa,spiagge:20056
node/11052948661,region,,Emilia-Romagna,spiagge:20056
node/11052948661,postal_code,,44022,spiagge:20056
node/11052948661,booking_provider,,spiagge.it,spiagge:20056
node/10031332565,address,,"Largo Senatore Francesco Arena, snc",spiagge:20079
node/10031332565,city,,Messina,spiagge:20079
node/10031332565,region,,Sicilia,spiagge:20079
node/10031332565,postal_code,,98164,spiagge:20079
node/10031332565,booking_provider,,spiagge.it,spiagge:20079
way/963282303,address,,"Viale della Dalmazia, 21",spiagge:19982
way/963282303,city,,Vasto,spiagge:19982
way/963282303,region,,Abruzzo,spiagge:19982
way/963282303,postal_code,,66054,spiagge:19982
way/963282303,booking_provider,,spiagge.it,spiagge:19982
way/1420946709,address,,"Strada Senza Nome, SNC",spiagge:20102
way/1420946709,city,,Lesina,spiagge:20102
way/1420946709,region,,Puglia,spiagge:20102
way/1420946709,postal_code,,71010,spiagge:20102
way/1420946709,booking_provider,,spiagge.it,spiagge:20102
node/5284725552,address,,Via Barellai snc,spiagge:20140
node/5284725552,city,,Viareggio,spiagge:20140
node/5284725552,region,,Toscana,spiagge:20140
node/5284725552,postal_code,,55049,spiagge:20140
node/5284725552,booking_provider,,spiagge.it,spiagge:20140
node/2718201645,region,,Emilia-Romagna,spiagge:20146
node/2718201645,booking_provider,,spiagge.it,spiagge:20146
node/11882211682,address,,Lungomare Garibaldi snc,spiagge:20213
node/11882211682,city,,Loano,spiagge:20213
node/11882211682,region,,Liguria,spiagge:20213
node/11882211682,booking_provider,,spiagge.it,spiagge:20213
way/599948866,address,,Via sortino snc,spiagge:20344
way/599948866,city,,Siracusa,spiagge:20344
way/599948866,region,,Sicilia,spiagge:20344
way/599948866,postal_code,,96100,spiagge:20344
way/599948866,booking_provider,,spiagge.it,spiagge:20344
node/12229904656,address,,Via Sottomarina snc,spiagge:20367
node/12229904656,city,,Chioggia,spiagge:20367
node/12229904656,region,,Veneto,spiagge:20367
node/12229904656,postal_code,,30015,spiagge:20367
node/12229904656,booking_provider,,spiagge.it,spiagge:20367
way/352308996,address,,Viale 25 Aprile 181,spiagge:20395
way/352308996,city,,Pietra Ligure,spiagge:20395
way/352308996,region,,Liguria,spiagge:20395
way/352308996,postal_code,,17027,spiagge:20395
way/352308996,booking_provider,,spiagge.it,spiagge:20395
node/11882211681,address,,"Corso Roma, 168",spiagge:20651
node/11882211681,city,,Loano,spiagge:20651
node/11882211681,region,,Liguria,spiagge:20651
node/11882211681,postal_code,,17025,spiagge:20651
node/11882211681,booking_provider,,spiagge.it,spiagge:20651
way/47683996,address,,"Viale Kennedy, 63",spiagge:20697
way/47683996,city,,Catania,spiagge:20697
way/47683996,region,,Sicilia,spiagge:20697
way/47683996,postal_code,,95121,spiagge:20697
way/47683996,booking_provider,,spiagge.it,spiagge:20697
way/408812098,address,,"Viale Presidente Kennedy, 59",spiagge:20696
way/408812098,city,,Catania,spiagge:20696
way/408812098,region,,Sicilia,spiagge:20696
way/408812098,postal_code,,95121,spiagge:20696
way/408812098,booking_provider,,spiagge.it,spiagge:20696
node/5647947698,address,,"Via Filippo Turati, 39",spiagge:20660
node/5647947698,city,,Bagnara Calabra,spiagge:20660
node/5647947698,region,,Calabria,spiagge:20660
node/5647947698,postal_code,,89011,spiagge:20660
node/5647947698,booking_provider,,spiagge.it,spiagge:20660
node/7888294092,address,,Contrada Carratois snc,spiagge:20699
node/7888294092,city,,Portopalo di Capo Passero,spiagge:20699
node/7888294092,region,,Sicilia,spiagge:20699
node/7888294092,postal_code,,96010,spiagge:20699
node/7888294092,booking_provider,,spiagge.it,spiagge:20699
node/12956946140,address,,Contrada Passo Marinaro snc,spiagge:20723
node/12956946140,city,,Ragusa,spiagge:20723
node/12956946140,region,,Sicilia,spiagge:20723
node/12956946140,postal_code,,97100,spiagge:20723
node/12956946140,booking_provider,,spiagge.it,spiagge:20723
way/47842419,address,,Viale Presidente Kennedy 19,spiagge:20717
way/47842419,city,,Catania,spiagge:20717
way/47842419,region,,Sicilia,spiagge:20717
way/47842419,postal_code,,95121,spiagge:20717
way/47842419,booking_provider,,spiagge.it,spiagge:20717
node/7204948654,address,,Viale Marconi 1,spiagge:20732
node/7204948654,city,,Noli,spiagge:20732
node/7204948654,region,,Liguria,spiagge:20732
node/7204948654,postal_code,,17026,spiagge:20732
node/7204948654,booking_provider,,spiagge.it,spiagge:20732
node/11212645117,address,,"Via G. Pezzana,18",spiagge:20730
node/11212645117,city,,Aci Castello,spiagge:20730
node/11212645117,region,,Sicilia,spiagge:20730
node/11212645117,postal_code,,95021,spiagge:20730
node/11212645117,booking_provider,,spiagge.it,spiagge:20730
way/553131969,address,,Corso Baldovino Bigliati snc,spiagge:20752
way/553131969,city,,Albissola Marina,spiagge:20752
way/553131969,region,,Liguria,spiagge:20752
way/553131969,postal_code,,17012,spiagge:20752
way/553131969,booking_provider,,spiagge.it,spiagge:20752
node/12040314106,region,,Abruzzo,spiagge:20694
node/12040314106,booking_provider,,spiagge.it,spiagge:20694
node/7888294093,address,,"Puntorio, SNC",spiagge:20798
node/7888294093,city,,Portopalo di Capo Passero,spiagge:20798
node/7888294093,region,,Sicilia,spiagge:20798
node/7888294093,postal_code,,96018,spiagge:20798
node/7888294093,booking_provider,,spiagge.it,spiagge:20798
way/1030979498,address,,"Via Partenope, 31",spiagge:20690
way/1030979498,city,,Sorrento,spiagge:20690
way/1030979498,region,,Campania,spiagge:20690
way/1030979498,postal_code,,80061,spiagge:20690
way/1030979498,booking_provider,,spiagge.it,spiagge:20690
way/1237898282,address,,"Lungomare Andrea Doria, 23",spiagge:20725
way/1237898282,city,,Ragusa,spiagge:20725
way/1237898282,region,,Sicilia,spiagge:20725
way/1237898282,postal_code,,97100,spiagge:20725
way/1237898282,booking_provider,,spiagge.it,spiagge:20725
node/9933817834,address,,"Via delle Nazioni Unite, SNC",spiagge:20740
node/9933817834,city,,Chioggia,spiagge:20740
node/9933817834,region,,Veneto,spiagge:20740
node/9933817834,postal_code,,30015,spiagge:20740
node/9933817834,booking_provider,,spiagge.it,spiagge:20740
node/8727947917,address,,"Viale Europa, 82",spiagge:20772
node/8727947917,city,,Camaiore,spiagge:20772
node/8727947917,region,,Toscana,spiagge:20772
node/8727947917,postal_code,,55041,spiagge:20772
node/8727947917,booking_provider,,spiagge.it,spiagge:20772
way/406353458,address,,"Strada Provinciale Mattinata, nella baia di Portonuovo",spiagge:20807
way/406353458,city,,Vieste,spiagge:20807
way/406353458,region,,Puglia,spiagge:20807
way/406353458,postal_code,,71019,spiagge:20807
way/406353458,booking_provider,,spiagge.it,spiagge:20807
node/6241789247,address,,"Via Lido Riccio, 9",spiagge:20805
node/6241789247,city,,Ortona,spiagge:20805
node/6241789247,region,,Abruzzo,spiagge:20805
node/6241789247,postal_code,,66026,spiagge:20805
node/6241789247,booking_provider,,spiagge.it,spiagge:20805
way/160381869,region,,Emilia-Romagna,spiagge:20845
way/160381869,booking_provider,,spiagge.it,spiagge:20845
way/621951233,address,,Via Pola snc,spiagge:20820
way/621951233,city,,Ginosa,spiagge:20820
way/621951233,region,,Puglia,spiagge:20820
way/621951233,postal_code,,74025,spiagge:20820
way/621951233,booking_provider,,spiagge.it,spiagge:20820
way/160381869,region,,Emilia-Romagna,spiagge:20844
way/160381869,booking_provider,,spiagge.it,spiagge:20844
node/7198704189,address,,"Localita Scoglio della Regina, snc",spiagge:20864
node/7198704189,city,,Acquappesa,spiagge:20864
node/7198704189,region,,Calabria,spiagge:20864
node/7198704189,postal_code,,87020,spiagge:20864
node/7198704189,booking_provider,,spiagge.it,spiagge:20864
node/11394584297,address,,"Via Orvieto, snc",spiagge:20899
node/11394584297,city,,Menfi,spiagge:20899
node/11394584297,region,,Sicilia,spiagge:20899
node/11394584297,postal_code,,92013,spiagge:20899
node/11394584297,booking_provider,,spiagge.it,spiagge:20899
node/4941552954,address,,"Strada Provinciale, 67",spiagge:20812
node/4941552954,city,,Santa Maria Del Focallo,spiagge:20812
node/4941552954,region,,Sicilia,spiagge:20812
node/4941552954,postal_code,,97014,spiagge:20812
node/4941552954,booking_provider,,spiagge.it,spiagge:20812
node/5284679545,city,,Viareggio,spiagge:20946
node/5284679545,region,,Toscana,spiagge:20946
node/5284679545,postal_code,,55049,spiagge:20946
node/5284679545,booking_provider,,spiagge.it,spiagge:20946
node/12192784921,city,,Chioggia,spiagge:20932
node/12192784921,region,,Veneto,spiagge:20932
node/12192784921,postal_code,,30015,spiagge:20932
node/12192784921,booking_provider,,spiagge.it,spiagge:20932
way/1030979566,address,,"Via Partenope, 31",spiagge:20971
way/1030979566,city,,Massa Lubrense,spiagge:20971
way/1030979566,region,,Campania,spiagge:20971
way/1030979566,postal_code,,80061,spiagge:20971
way/1030979566,booking_provider,,spiagge.it,spiagge:20971
node/844611880,address,,Lungomare Fata Morgana,spiagge:20969
node/844611880,city,,Mazara Del Vallo,spiagge:20969
node/844611880,region,,Sicilia,spiagge:20969
node/844611880,postal_code,,91026,spiagge:20969
node/844611880,booking_provider,,spiagge.it,spiagge:20969
node/12005932208,address,,"Viale Glauco, 152",spiagge:20988
node/12005932208,city,,Diamante,spiagge:20988
node/12005932208,region,,Calabria,spiagge:20988
node/12005932208,postal_code,,87023,spiagge:20988
node/12005932208,booking_provider,,spiagge.it,spiagge:20988
way/1043101486,city,,Iseo,spiagge:20998
way/1043101486,region,,Lombardia,spiagge:20998
way/1043101486,postal_code,,25049,spiagge:20998
way/1043101486,booking_provider,,spiagge.it,spiagge:20998
node/5694161692,city,,Camaiore,spiagge:21020
node/5694161692,region,,Toscana,spiagge:21020
node/5694161692,postal_code,,55041,spiagge:21020
node/5694161692,booking_provider,,spiagge.it,spiagge:21020
way/773668901,address,,"Passaggio Punta S. Anna, SNC",spiagge:21009
way/773668901,city,,Recco,spiagge:21009
way/773668901,region,,Liguria,spiagge:21009
way/773668901,postal_code,,16036,spiagge:21009
way/773668901,booking_provider,,spiagge.it,spiagge:21009
node/12998001361,address,,Via Taranto,spiagge:21084
node/12998001361,city,,Bisceglie,spiagge:21084
node/12998001361,region,,Puglia,spiagge:21084
node/12998001361,postal_code,,76011,spiagge:21084
node/12998001361,booking_provider,,spiagge.it,spiagge:21084
way/689373668,address,,Condominio Ansedonia Sud III,spiagge:21047
way/689373668,city,,Ansedonia,spiagge:21047
way/689373668,region,,Toscana,spiagge:21047
way/689373668,postal_code,,58016,spiagge:21047
way/689373668,booking_provider,,spiagge.it,spiagge:21047
node/4225563880,address,,"Strada Provinciale, 12, Valle di Vico",spiagge:21063
node/4225563880,city,,Ronciglione,spiagge:21063
node/4225563880,region,,Lazio,spiagge:21063
node/4225563880,postal_code,,01037,spiagge:21063
node/4225563880,booking_provider,,spiagge.it,spiagge:21063
way/1066784201,address,,Statale 16 Adriatica snc,spiagge:21072
way/1066784201,city,,Porto Recanati,spiagge:21072
way/1066784201,region,,Marche,spiagge:21072
way/1066784201,postal_code,,62017,spiagge:21072
way/1066784201,booking_provider,,spiagge.it,spiagge:21072
node/10815828975,address,,"Via Trigno Traversa Mare, SNC",spiagge:21087
node/10815828975,city,,Francavilla al Mare,spiagge:21087
node/10815828975,region,,Abruzzo,spiagge:21087
node/10815828975,postal_code,,66023,spiagge:21087
node/10815828975,booking_provider,,spiagge.it,spiagge:21087
way/625005221,address,,"Contrada Foggia, snc",spiagge:21121
way/625005221,city,,Corigliano Calabro,spiagge:21121
way/625005221,region,,Calabria,spiagge:21121
way/625005221,postal_code,,87064,spiagge:21121
way/625005221,booking_provider,,spiagge.it,spiagge:21121
node/5284705592,address,,"Via Giuseppe Barellai, 35",spiagge:21144
node/5284705592,city,,Viareggio,spiagge:21144
node/5284705592,region,,Toscana,spiagge:21144
node/5284705592,postal_code,,55049,spiagge:21144
node/5284705592,booking_provider,,spiagge.it,spiagge:21144
node/7834019215,region,,Piemonte,spiagge:21091
node/7834019215,booking_provider,,spiagge.it,spiagge:21091
node/11515600357,address,,"Piazza Cesare Scotti, 5",spiagge:21150
node/11515600357,city,,Faggeto Lario,spiagge:21150
node/11515600357,region,,Lombardia,spiagge:21150
node/11515600357,postal_code,,22020,spiagge:21150
node/11515600357,booking_provider,,spiagge.it,spiagge:21150
node/6760398715,address,,"Piazzale Azzarita, 111",spiagge:21206
node/6760398715,city,,Riccione,spiagge:21206
node/6760398715,region,,Emilia-Romagna,spiagge:21206
node/6760398715,postal_code,,47838,spiagge:21206
node/6760398715,booking_provider,,spiagge.it,spiagge:21206
way/363491293,region,,Puglia,spiagge:21211
way/363491293,booking_provider,,spiagge.it,spiagge:21211
node/4941552938,address,,"SP67, snc",spiagge:21281
node/4941552938,city,,Ispica,spiagge:21281
node/4941552938,region,,Sicilia,spiagge:21281
node/4941552938,postal_code,,97014,spiagge:21281
node/4941552938,booking_provider,,spiagge.it,spiagge:21281
node/11990005940,address,,"Lampetia, Via Porto 8",spiagge:21241
node/11990005940,city,,Cetraro,spiagge:21241
node/11990005940,region,,Calabria,spiagge:21241
node/11990005940,postal_code,,87022,spiagge:21241
node/11990005940,booking_provider,,spiagge.it,spiagge:21241
node/13061808603,address,,Lungomare Italia 8,spiagge:21263
node/13061808603,city,,Senigallia,spiagge:21263
node/13061808603,region,,Marche,spiagge:21263
node/13061808603,postal_code,,60017,spiagge:21263
node/13061808603,booking_provider,,spiagge.it,spiagge:21263
way/286245440,address,,Viale Medaglie Olimpiche Mandellesi snc,spiagge:21262
way/286245440,city,,Mandello del Lario,spiagge:21262
way/286245440,region,,Lombardia,spiagge:21262
way/286245440,postal_code,,23826,spiagge:21262
way/286245440,booking_provider,,spiagge.it,spiagge:21262
way/1149511236,address,,"Viale del Tirreno, 68",spiagge:21288
way/1149511236,city,,Calambrone,spiagge:21288
way/1149511236,region,,Toscana,spiagge:21288
way/1149511236,postal_code,,56128,spiagge:21288
way/1149511236,booking_provider,,spiagge.it,spiagge:21288
way/369244681,address,,Lungomare N. Sauro snc,spiagge:21238
way/369244681,city,,Lido Marini,spiagge:21238
way/369244681,region,,Puglia,spiagge:21238
way/369244681,postal_code,,73059,spiagge:21238
way/369244681,booking_provider,,spiagge.it,spiagge:21238
node/4939119022,region,,Basilicata,spiagge:21400
node/4939119022,booking_provider,,spiagge.it,spiagge:21400
node/9656406979,region,,Campania,spiagge:21356
node/9656406979,booking_provider,,spiagge.it,spiagge:21356
node/13142215562,address,,Viale Golfo di Quartu postazione 16,spiagge:21359
node/13142215562,city,,Quartu Sant'Elena,spiagge:21359
node/13142215562,region,,Sardegna,spiagge:21359
node/13142215562,postal_code,,09045,spiagge:21359
node/13142215562,booking_provider,,spiagge.it,spiagge:21359
node/1460728702,region,,Toscana,spiagge:21370
node/1460728702,booking_provider,,spiagge.it,spiagge:21370
node/6418926061,address,,"Lungomare Generale Armando Diaz, 77",spiagge:21422
node/6418926061,city,,Ceriale,spiagge:21422
node/6418926061,region,,Liguria,spiagge:21422
node/6418926061,postal_code,,17023,spiagge:21422
node/6418926061,booking_provider,,spiagge.it,spiagge:21422
way/1209537809,address,,"Strada Regionale 562, snc",spiagge:21432
way/1209537809,city,,Camerota,spiagge:21432
way/1209537809,region,,Campania,spiagge:21432
way/1209537809,postal_code,,84040,spiagge:21432
way/1209537809,booking_provider,,spiagge.it,spiagge:21432
way/314020154,region,,Lazio,spiagge:21538
way/314020154,booking_provider,,spiagge.it,spiagge:21538
way/314875706,address,,"Via Baia del Vento, 7",spiagge:21488
way/314875706,city,,Brescia,spiagge:21488
way/314875706,region,,Lombardia,spiagge:21488
way/314875706,postal_code,,25010,spiagge:21488
way/314875706,booking_provider,,spiagge.it,spiagge:21488
node/2326165030,region,,Abruzzo,spiagge:21553
node/2326165030,postal_code,,64011,spiagge:21553
node/2326165030,booking_provider,,spiagge.it,spiagge:21553
node/492879735,address,,"Secondo Parcheggio, Località Baratti, SNC",spiagge:21536
node/492879735,city,,Piombino,spiagge:21536
node/492879735,region,,Toscana,spiagge:21536
node/492879735,postal_code,,57025,spiagge:21536
node/492879735,booking_provider,,spiagge.it,spiagge:21536
node/3093120874,region,,Lombardia,spiagge:21579
node/3093120874,booking_provider,,spiagge.it,spiagge:21579
node/7888294091,address,,"Via Guardiana Contrada snc, Zona Isola delle Correnti",spiagge:21593
node/7888294091,city,,Portopalo di Capo Passero,spiagge:21593
node/7888294091,region,,Sicilia,spiagge:21593
node/7888294091,postal_code,,96010,spiagge:21593
node/7888294091,booking_provider,,spiagge.it,spiagge:21593
node/5694163879,city,,Camaiore,spiagge:21565
node/5694163879,region,,Toscana,spiagge:21565
node/5694163879,postal_code,,55041,spiagge:21565
node/5694163879,booking_provider,,spiagge.it,spiagge:21565
node/630777652,region,,Abruzzo,spiagge:21590
node/630777652,booking_provider,,spiagge.it,spiagge:21590
node/4082630329,address,,"Via Leuca, snc",spiagge:21604
node/4082630329,city,,Nardò,spiagge:21604
node/4082630329,region,,Puglia,spiagge:21604
node/4082630329,postal_code,,73048,spiagge:21604
node/4082630329,booking_provider,,spiagge.it,spiagge:21604
way/357440706,address,,"Lungomare Harmine, 42",spiagge:21631
way/357440706,city,,Montalto di Castro,spiagge:21631
way/357440706,region,,Lazio,spiagge:21631
way/357440706,postal_code,,01014,spiagge:21631
way/357440706,booking_provider,,spiagge.it,spiagge:21631
way/158769119,address,,"Via Teseo Guerra, 31",spiagge:21597
way/158769119,city,,Ravenna,spiagge:21597
way/158769119,region,,Emilia-Romagna,spiagge:21597
way/158769119,postal_code,,48123,spiagge:21597
way/158769119,booking_provider,,spiagge.it,spiagge:21597
way/352308996,address,,"Lungomare Partigiani, 13 (di fronte all'ospedale Santa Corona)",spiagge:21635
way/352308996,city,,Pietra Ligure,spiagge:21635
way/352308996,region,,Liguria,spiagge:21635
way/352308996,postal_code,,17027,spiagge:21635
way/352308996,booking_provider,,spiagge.it,spiagge:21635
node/11974744638,address,,"Lungomare Dante Alighieri, 62",spiagge:21644
node/11974744638,city,,Senigallia,spiagge:21644
node/11974744638,region,,Marche,spiagge:21644
node/11974744638,postal_code,,60019,spiagge:21644
node/11974744638,booking_provider,,spiagge.it,spiagge:21644
way/703504029,address,,"Viale Giosuè Carducci, 6",spiagge:21674
way/703504029,city,,Cesenatico,spiagge:21674
way/703504029,region,,Emilia-Romagna,spiagge:21674
way/703504029,postal_code,,47042,spiagge:21674
way/703504029,booking_provider,,spiagge.it,spiagge:21674
way/359667890,address,,"Via Alimini, snc",spiagge:21689
way/359667890,city,,Otranto,spiagge:21689
way/359667890,region,,Puglia,spiagge:21689
way/359667890,postal_code,,73028,spiagge:21689
way/359667890,booking_provider,,spiagge.it,spiagge:21689
way/1388256364,address,,"Lungomare Sergio Piermanni, 8",spiagge:21717
way/1388256364,city,,Civitanova Marche,spiagge:21717
way/1388256364,region,,Marche,spiagge:21717
way/1388256364,postal_code,,62012,spiagge:21717
way/1388256364,booking_provider,,spiagge.it,spiagge:21717
way/481451327,address,,"Lungomare Andrea Doria, SNC",spiagge:21704
way/481451327,city,,Ragusa,spiagge:21704
way/481451327,region,,Sicilia,spiagge:21704
way/481451327,postal_code,,97010,spiagge:21704
way/481451327,booking_provider,,spiagge.it,spiagge:21704
way/432775693,address,,"SP366, SNC",spiagge:21712
way/432775693,city,,Melendugno,spiagge:21712
way/432775693,region,,Puglia,spiagge:21712
way/432775693,postal_code,,73026,spiagge:21712
way/432775693,booking_provider,,spiagge.it,spiagge:21712
way/703270261,address,,"Forte dei Marmi, snc",spiagge:21740
way/703270261,city,,Forte dei Marmi,spiagge:21740
way/703270261,region,,Toscana,spiagge:21740
way/703270261,postal_code,,55042,spiagge:21740
way/703270261,booking_provider,,spiagge.it,spiagge:21740
node/12916838428,region,,Emilia-Romagna,spiagge:21753
node/12916838428,booking_provider,,spiagge.it,spiagge:21753
node/11396519533,address,,"Lido Fiori, Via dei Pioppi, SNC",spiagge:21765
node/11396519533,city,,Menfi,spiagge:21765
node/11396519533,region,,Sicilia,spiagge:21765
node/11396519533,postal_code,,92013,spiagge:21765
node/11396519533,booking_provider,,spiagge.it,spiagge:21765
way/334129597,address,,Viale Giulio Cesare snc,spiagge:21767
way/334129597,city,,Gatteo a Mare,spiagge:21767
way/334129597,region,,Emilia-Romagna,spiagge:21767
way/334129597,postal_code,,47043,spiagge:21767
way/334129597,booking_provider,,spiagge.it,spiagge:21767
node/2427180206,address,,"Lungomare del Quercetano, 1A",spiagge:21766
node/2427180206,city,,Castiglioncello,spiagge:21766
node/2427180206,region,,Toscana,spiagge:21766
node/2427180206,postal_code,,57016,spiagge:21766
node/2427180206,booking_provider,,spiagge.it,spiagge:21766
way/902785883,address,,"Lungomare Cordella, SNC",spiagge:21780
way/902785883,city,,Vasto,spiagge:21780
way/902785883,region,,Abruzzo,spiagge:21780
way/902785883,postal_code,,66054,spiagge:21780
way/902785883,booking_provider,,spiagge.it,spiagge:21780
way/975386871,address,,"Località la Secca, snc",spiagge:21793
way/975386871,city,,Moneglia,spiagge:21793
way/975386871,region,,Liguria,spiagge:21793
way/975386871,postal_code,,16030,spiagge:21793
way/975386871,booking_provider,,spiagge.it,spiagge:21793
way/160381869,region,,Emilia-Romagna,spiagge:21787
way/160381869,booking_provider,,spiagge.it,spiagge:21787
node/13183544201,region,,Toscana,spiagge:21803
node/13183544201,booking_provider,,spiagge.it,spiagge:21803
way/705947160,address,,"Via G. Ansaldi, SNC",spiagge:21806
way/705947160,city,,Sanremo,spiagge:21806
way/705947160,region,,Liguria,spiagge:21806
way/705947160,postal_code,,18038,spiagge:21806
way/705947160,booking_provider,,spiagge.it,spiagge:21806
way/58821545,address,,"Viale Italia, 36",spiagge:21821
way/58821545,city,,Livorno,spiagge:21821
way/58821545,region,,Toscana,spiagge:21821
way/58821545,postal_code,,57127,spiagge:21821
way/58821545,booking_provider,,spiagge.it,spiagge:21821
way/520479131,address,,"Costa Adriatica Marina, SNC",spiagge:21847
way/520479131,city,,Specchiolla,spiagge:21847
way/520479131,region,,Puglia,spiagge:21847
way/520479131,postal_code,,72012,spiagge:21847
way/520479131,booking_provider,,spiagge.it,spiagge:21847
node/13157756607,address,,"Viale Golfo di Quartu, SNC",spiagge:21854
node/13157756607,city,,Quartu Sant'Elena,spiagge:21854
node/13157756607,region,,Sardegna,spiagge:21854
node/13157756607,postal_code,,09045,spiagge:21854
node/13157756607,booking_provider,,spiagge.it,spiagge:21854
node/13064407715,address,,"Via Sebastiano Morale, snc",spiagge:21844
node/13064407715,city,,Avola,spiagge:21844
node/13064407715,region,,Sicilia,spiagge:21844
node/13064407715,postal_code,,96012,spiagge:21844
node/13064407715,booking_provider,,spiagge.it,spiagge:21844
node/9836155431,address,,Via XXVII Traversa Cervia snc,spiagge:21855
node/9836155431,city,,Cervia,spiagge:21855
node/9836155431,region,,Emilia-Romagna,spiagge:21855
node/9836155431,postal_code,,48105,spiagge:21855
node/9836155431,booking_provider,,spiagge.it,spiagge:21855
way/539922345,address,,"Lungomare Marconi, 21",spiagge:21878
way/539922345,city,,Loano,spiagge:21878
way/539922345,region,,Liguria,spiagge:21878
way/539922345,postal_code,,17025,spiagge:21878
way/539922345,booking_provider,,spiagge.it,spiagge:21878
